"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-06-26",,,"91",",,W","70",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-06-27",,,"91",",,W","70",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-06-28",,,"86",",,W","73",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-06-29",,,"85",",,W","73",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-06-30",,,"91",",,W","70",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-01",,,"93",",,W","70",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-02",,,"87",",,W","68",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-03",,,"75",",,W","61",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-04",,,"81",",,W","56",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-05",,,"83",",,W","57",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-06",,,"87",",,W","64",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-07",,,"89",",,W","72",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-08",,,"87",",,W","72",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-09",,,"87",",,W","69",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-10",,,"88",",,W","67",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-11",,,"90",",,W","62",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-12",,,"89",",,W","66",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-13",,,"95",",,W","73",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-14",,,"85",",,W","69",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-15",,,"77",",,W","62",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-16",,,"77",",,W","57",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-17",,,"80",",,W","57",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-18",,,"72",",,W","62",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-19",,,"76",",,W","65",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-20",,,"85",",,W","69",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-21",,,"90",",,W","66",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-22",,,"94",",,W","68",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-23",,,"87",",,W","72",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-24",,,"80",",,W","67",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-25",,,"85",",,W","57",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-26",,,"93",",,W","67",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-27",,,"91",",,W","69",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-28",,,"78",",,W","63",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-29",,,"78",",,W","53",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-30",,,"81",",,W","60",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-07-31",,,"84",",,W","62",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-01",,,"87",",,W","60",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-02",,,"85",",,W","65",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-03",,,"87",",,W","61",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-04",,,"89",",,W","62",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-05",,,"87",",,W","64",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-06",,,"88",",,W","68",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-07",,,"83",",,W","70",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-08",,,"76",",,W","67",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-09",,,"84",",,W","71",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-10",,,"87",",,W","73",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-11",,,"85",",,W","72",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-12",,,"79",",,W","65",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-13",,,"81",",,W","60",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-14",,,"84",",,W","60",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-15",,,"82",",,W","61",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-16",,,"83",",,W","62",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-17",,,"75",",,W","69",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-18",,,"82",",,W","72",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-19",,,"87",",,W","67",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-20",,,"89",",,W","71",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-21",,,"89",",,W","72",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-22",,,"90",",,W","73",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-23",,,"90",",,W","72",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-24",,,"91",",,W","72",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-25",,,"92",",,W","73",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-26",,,"92",",,W","73",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-27",,,"92",",,W","71",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-28",,,"90",",,W","71",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-29",,,"91",",,W","73",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-30",,,"86",",,W","70",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-08-31",,,"78",",,W","72",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-01",,,"87",",,W","73",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-02",,,"86",",,W","69",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-03",,,"87",",,W","69",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-04",,,"91",",,W","69",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-05",,,"90",",,W","73",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-06",,,"86",",,W","68",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-07",,,"80",",,W","62",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-08",,,"84",",,W","57",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-09",,,"83",",,W","57",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-10",,,"83",",,W","71",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-11",,,"74",",,W","61",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-12",,,"67",",,W","59",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-13",,,"67",",,W","50",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-14",,,"73",",,W","48",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-15",,,"74",",,W","50",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-16",,,"70",",,W","54",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-17",,,"71",",,W","50",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-18",,,"75",",,W","55",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-19",,,"79",",,W","56",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-20",,,"83",",,W","59",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-21",,,"81",",,W","60",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-22",,,"69",",,W","51",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-23",,,"75",",,W","47",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-24",,,"80",",,W","48",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-25",,,"82",",,W","51",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-26",,,"84",",,W","55",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-27",,,"85",",,W","57",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-28",,,"84",",,W","63",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-29",,,"85",",,W","61",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-09-30",,,"85",",,W","54",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-01",,,"84",",,W","57",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-02",,,"87",",,W","61",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-03",,,"78",",,W","49",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-04",,,"58",",,W","42",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-05",,,"66",",,W","38",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-06",,,"69",",,W","49",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-07",,,"74",",,W","49",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-08",,,"74",",,W","48",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-09",,,"71",",,W","48",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-10",,,"60",",,W","53",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-11",,,"59",",,W","52",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-12",,,"71",",,W","53",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-13",,,"78",",,W","65",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-14",,,"68",",,W","58",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-15",,,"58",",,W","54",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-16",,,"60",",,W","52",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-17",,,"74",",,W","51",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-18",,,"60",",,W","49",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-19",,,"61",",,W","46",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-20",,,"68",",,W","45",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-21",,,"62",",,W","43",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-22",,,"61",",,W","42",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-23",,,"63",",,W","36",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-24",,,"66",",,W","39",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-25",,,"75",",,W","46",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-26",,,"74",",,W","45",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-27",,,"83",",,W","51",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-28",,,"73",",,W","56",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-29",,,"63",",,W","46",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-30",,,"57",",,W","36",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-10-31",,,"51",",,W","35",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-01",,,"45",",,W","29",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-02",,,"51",",,W","25",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-03",,,"67",",,W","39",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-04",,,"65",",,W","50",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-05",,,"57",",,W","52",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-06",,,"55",",,W","43",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-07",,,"50",",,W","37",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-08",,,"57",",,W","35",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-09",,,"55",",,W","32",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-10",,,"65",",,W","36",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-11",,,"64",",,W","37",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-12",,,"40",",,W","33",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-13",,,"33",",,W","26",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-14",,,"36",",,W","22",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-15",,,"40",",,W","19",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-16",,,"41",",,W","33",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-17",,,"33",",,W","19",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-18",,,"24",",,W","15",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-19",,,"47",",,W","16",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-20",,,"36",",,W","23",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-21",,,"41",",,W","17",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-22",,,"64",",,W","35",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-23",,,"60",",,W","47",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-24",,,"63",",,W","41",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-25",,,"46",",,W","32",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-26",,,"43",",,W","26",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-27",,,"37",",,W","29",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-28",,,"39",",,W","24",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-29",,,"59",",,W","33",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-11-30",,,"70",",,W","59",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-01",,,"65",",,W","34",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-02",,,"40",",,W","35",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-03",,,"43",",,W","33",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-04",,,"41",",,W","32",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-05",,,"59",",,W","41",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-06",,,"59",",,W","41",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-07",,,"45",",,W","33",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-08",,,"50",",,W","32",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-09",,,"44",",,W","36",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-10",,,"40",",,W","34",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-11",,,"42",",,W","30",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-12",,,"44",",,W","25",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-13",,,"47",",,W","40",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-14",,,"47",",,W","44",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-15",,,"53",",,W","42",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-16",,,"55",",,W","37",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-17",,,"37",",,W","30",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-18",,,"33",",,W","29",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-19",,,"35",",,W","27",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-20",,,"38",",,W","27",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-21",,,"43",",,W","21",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-22",,,"54",",,W","35",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-23",,,"56",",,W","52",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-24",,,"56",",,W","40",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-25",,,"45",",,W","35",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-26",,,"55",",,W","31",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-27",,,"52",",,W","45",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-28",,,"48",",,W","35",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-29",,,"40",",,W","31",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-30",,,"39",",,W","26",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2014-12-31",,,"30",",,W","17",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2015-01-01",,,"40",",,W","22",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2015-01-02",,,"38",",,W","35",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2015-01-03",,,"62",",,W","38",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2015-01-04",,,"61",",,W","24",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2015-01-05",,,"25",",,W","16",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2015-01-06",,,"33",",,W","22",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2015-01-07",,,"22",",,W","5",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2015-01-08",,,"27",",,W","1",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2015-01-09",,,"28",",,W","13",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2015-01-10",,,"27",",,W","7",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2015-01-11",,,"44",",,W","18",",,W",,
"USW00013810","LOUISVILLE BOWMAN FIELD, KY US","38.22806","-85.66361","164.6","2015-01-12",,,"39",",,W","31",",,W",,
